2021-09-21 10:51:35,Apple Inc,AAPL,143.63,0.69,0.48,23810966.0
2021-09-21 10:51:35,Airbnb Inc,ABNB,167.95,6.31,3.9,2334816.0
2021-09-21 10:51:35,Comcast Corporation,CMCSA,56.39,-0.11,-0.19,2140998.0
2021-09-21 10:51:35,Ericsson,ERIC,11.0,0.02,0.18,2355877.0
2021-09-21 10:51:35,Facebook Inc,FB,357.25,1.55,0.44,3481803.0
2021-09-21 10:51:35,Microsoft Corporation,MSFT,295.23,0.93,0.32,6012678.0
2021-09-21 10:51:35,Tesla Inc,TSLA,741.24,11.07,1.52,5951492.0
2021-09-21 10:51:41,Apple Inc,AAPL,143.62,0.68,0.48,23827829.0
2021-09-21 10:51:41,Airbnb Inc,ABNB,167.94,6.3,3.9,2339475.0
2021-09-21 10:51:41,Comcast Corporation,CMCSA,56.37,-0.13,-0.22,2142949.0
2021-09-21 10:51:41,Ericsson,ERIC,11.0,0.02,0.18,2356083.0
2021-09-21 10:51:41,Facebook Inc,FB,357.2,1.5,0.42,3486110.0
2021-09-21 10:51:41,Microsoft Corporation,MSFT,295.24,0.94,0.32,6018507.0
